station_id,time,min_value,max_value,mean_value,perc_of_norm,lat,lng
65,2019-04-06,50,84,60,120,50.266644,18.965406
65,2019-04-07,34,100,63,126,50.266644,18.965406
65,2019-04-08,22,74,50,100,50.266644,18.965406
65,2019-04-09,35,75,56,112,50.266644,18.965406
65,2019-04-10,29,50,41,82,50.266644,18.965406
65,2019-04-11,28,49,37,74,50.266644,18.965406
65,2019-04-12,30,69,42,84,50.266644,18.965406
65,2019-04-13,47,90,63,126,50.266644,18.965406
65,2019-04-14,22,72,42,84,50.266644,18.965406
65,2019-04-15,13,64,33,66,50.266644,18.965406
65,2019-04-16,10,79,36,72,50.266644,18.965406
65,2019-04-17,14,93,33,66,50.266644,18.965406
65,2019-04-18,10,121,48,96,50.266644,18.965406
65,2019-04-19,6,78,32,64,50.266644,18.965406
65,2019-04-20,6,68,26,52,50.266644,18.965406
65,2019-04-21,4,44,21,42,50.266644,18.965406
65,2019-04-22,8,55,27,54,50.266644,18.965406
65,2019-04-23,11,34,20,40,50.266644,18.965406
65,2019-04-26,4,16,11,22,50.266644,18.965406
65,2019-04-27,10,48,24,48,50.266644,18.965406
65,2019-04-28,21,55,37,74,50.266644,18.965406
65,2019-04-29,12,41,21,42,50.266644,18.965406
65,2019-04-30,17,50,27,54,50.266644,18.965406
66,2019-04-01,6,55,23,46,50.25321,18.993744
66,2019-04-02,22,50,30,60,50.25321,18.993744
66,2019-04-03,29,68,45,90,50.25321,18.993744
66,2019-04-04,23,67,43,86,50.25321,18.993744
66,2019-04-05,17,70,45,90,50.25321,18.993744
66,2019-04-06,54,94,64,128,50.25321,18.993744
66,2019-04-07,45,100,66,132,50.25321,18.993744
66,2019-04-08,31,90,63,126,50.25321,18.993744
66,2019-04-09,47,90,66,132,50.25321,18.993744
66,2019-04-10,35,59,48,96,50.25321,18.993744
66,2019-04-11,38,71,49,98,50.25321,18.993744
66,2019-04-12,36,74,54,108,50.25321,18.993744
66,2019-04-13,56,101,75,150,50.25321,18.993744
66,2019-04-14,28,102,50,100,50.25321,18.993744
66,2019-04-15,21,106,47,94,50.25321,18.993744
66,2019-04-16,12,84,43,86,50.25321,18.993744
66,2019-04-17,14,105,45,90,50.25321,18.993744
66,2019-04-18,14,123,56,112,50.25321,18.993744
66,2019-04-19,8,104,40,80,50.25321,18.993744
66,2019-04-20,6,68,31,62,50.25321,18.993744
66,2019-04-21,4,85,28,56,50.25321,18.993744
66,2019-04-22,10,74,35,70,50.25321,18.993744
66,2019-04-23,13,42,24,48,50.25321,18.993744
66,2019-04-26,5,37,15,30,50.25321,18.993744
66,2019-04-27,10,50,27,54,50.25321,18.993744
66,2019-04-28,19,76,39,78,50.25321,18.993744
66,2019-04-29,13,35,21,42,50.25321,18.993744
66,2019-04-30,22,50,30,60,50.25321,18.993744
67,2019-04-13,47,101,68,136,50.259086,19.039870
67,2019-04-14,24,80,46,92,50.259086,19.039870
67,2019-04-15,18,106,47,94,50.259086,19.039870
67,2019-04-16,12,98,44,88,50.259086,19.039870
67,2019-04-17,16,72,38,76,50.259086,19.039870
67,2019-04-18,12,118,54,108,50.259086,19.039870
67,2019-04-19,6,104,37,74,50.259086,19.039870
67,2019-04-20,6,74,35,70,50.259086,19.039870
67,2019-04-21,3,55,25,50,50.259086,19.039870
67,2019-04-22,9,51,29,58,50.259086,19.039870
67,2019-04-23,14,36,25,50,50.259086,19.039870
67,2019-04-26,5,40,15,30,50.259086,19.039870
67,2019-04-27,11,46,25,50,50.259086,19.039870
67,2019-04-28,21,58,39,78,50.259086,19.039870
67,2019-04-29,12,35,25,50,50.259086,19.039870
67,2019-04-30,19,45,28,56,50.259086,19.039870
68,2019-04-01,5,41,20,40,50.23789,19.00815
68,2019-04-02,21,56,28,56,50.23789,19.00815
68,2019-04-03,27,63,44,88,50.23789,19.00815
68,2019-04-04,22,63,41,82,50.23789,19.00815
68,2019-04-05,17,63,42,84,50.23789,19.00815
68,2019-04-06,53,94,64,128,50.23789,19.00815
68,2019-04-07,44,110,71,142,50.23789,19.00815
68,2019-04-08,29,86,59,118,50.23789,19.00815
68,2019-04-09,48,80,62,124,50.23789,19.00815
68,2019-04-10,35,53,45,90,50.23789,19.00815
68,2019-04-11,31,56,45,90,50.23789,19.00815
68,2019-04-12,32,98,53,106,50.23789,19.00815
68,2019-04-13,54,100,71,142,50.23789,19.00815
68,2019-04-14,22,87,45,90,50.23789,19.00815
68,2019-04-15,20,78,40,80,50.23789,19.00815
68,2019-04-16,11,83,38,76,50.23789,19.00815
68,2019-04-17,13,81,38,76,50.23789,19.00815
68,2019-04-18,13,109,48,96,50.23789,19.00815
68,2019-04-19,7,83,34,68,50.23789,19.00815
68,2019-04-20,6,70,31,62,50.23789,19.00815
68,2019-04-21,4,50,23,46,50.23789,19.00815
68,2019-04-22,10,60,31,62,50.23789,19.00815
68,2019-04-23,12,39,25,50,50.23789,19.00815
68,2019-04-26,5,21,13,26,50.23789,19.00815
68,2019-04-27,10,53,26,52,50.23789,19.00815
68,2019-04-28,24,58,43,86,50.23789,19.00815
68,2019-04-29,18,43,26,52,50.23789,19.00815
68,2019-04-30,19,51,33,66,50.23789,19.00815
69,2019-04-01,6,56,23,46,50.228233,18.933847
69,2019-04-03,33,75,50,100,50.228233,18.933847
69,2019-04-04,24,67,48,96,50.228233,18.933847
69,2019-04-05,17,78,45,90,50.228233,18.933847
69,2019-04-06,48,91,67,134,50.228233,18.933847
69,2019-04-07,48,110,74,148,50.228233,18.933847
69,2019-04-08,28,93,62,124,50.228233,18.933847
69,2019-04-09,45,104,70,140,50.228233,18.933847
69,2019-04-10,34,58,48,96,50.228233,18.933847
69,2019-04-11,33,56,44,88,50.228233,18.933847
69,2019-04-12,37,94,54,108,50.228233,18.933847
69,2019-04-13,56,178,80,160,50.228233,18.933847
69,2019-04-14,29,114,51,102,50.228233,18.933847
69,2019-04-15,20,92,43,86,50.228233,18.933847
69,2019-04-16,13,98,43,86,50.228233,18.933847
69,2019-04-17,14,77,40,80,50.228233,18.933847
69,2019-04-18,15,197,76,152,50.228233,18.933847
69,2019-04-19,8,119,44,88,50.228233,18.933847
69,2019-04-20,6,80,33,66,50.228233,18.933847
69,2019-04-21,5,103,36,72,50.228233,18.933847
69,2019-04-22,10,56,33,66,50.228233,18.933847
69,2019-04-23,13,49,27,54,50.228233,18.933847
69,2019-04-26,5,38,18,36,50.228233,18.933847
69,2019-04-27,10,58,26,52,50.228233,18.933847
69,2019-04-28,20,64,42,84,50.228233,18.933847
69,2019-04-29,12,45,24,48,50.228233,18.933847
69,2019-04-30,20,59,30,60,50.228233,18.933847
7,2019-04-01,4,44,19,38,50.221443,19.061783
7,2019-04-02,23,50,31,62,50.221443,19.061783
7,2019-04-03,27,81,45,90,50.221443,19.061783
7,2019-04-04,21,64,40,80,50.221443,19.061783
7,2019-04-05,15,71,42,84,50.221443,19.061783
7,2019-04-06,40,92,61,122,50.221443,19.061783
7,2019-04-07,43,90,67,134,50.221443,19.061783
7,2019-04-08,28,82,58,116,50.221443,19.061783
7,2019-04-09,42,80,59,118,50.221443,19.061783
7,2019-04-10,31,53,43,86,50.221443,19.061783
7,2019-04-11,29,70,42,84,50.221443,19.061783
7,2019-04-12,29,75,48,96,50.221443,19.061783
7,2019-04-13,58,92,69,138,50.221443,19.061783
7,2019-04-14,24,95,47,94,50.221443,19.061783
7,2019-04-15,17,67,41,82,50.221443,19.061783
7,2019-04-16,10,80,39,78,50.221443,19.061783
7,2019-04-17,14,59,33,66,50.221443,19.061783
7,2019-04-18,13,90,44,88,50.221443,19.061783
7,2019-04-19,7,86,37,74,50.221443,19.061783
7,2019-04-20,6,57,26,52,50.221443,19.061783
7,2019-04-21,4,42,20,40,50.221443,19.061783
7,2019-04-22,9,41,24,48,50.221443,19.061783
7,2019-04-23,13,34,23,46,50.221443,19.061783
7,2019-04-25,8,38,19,38,50.221443,19.061783
7,2019-04-26,4,28,12,24,50.221443,19.061783
7,2019-04-27,10,43,22,44,50.221443,19.061783
7,2019-04-28,19,54,37,74,50.221443,19.061783
7,2019-04-29,13,32,21,42,50.221443,19.061783
7,2019-04-30,19,46,29,58,50.221443,19.061783
70,2019-04-01,4,61,19,38,50.228745,18.990461
70,2019-04-03,32,62,45,90,50.228745,18.990461
70,2019-04-04,24,64,43,86,50.228745,18.990461
70,2019-04-05,19,66,41,82,50.228745,18.990461
70,2019-04-06,53,82,63,126,50.228745,18.990461
70,2019-04-07,45,96,70,140,50.228745,18.990461
70,2019-04-08,31,110,63,126,50.228745,18.990461
70,2019-04-09,49,91,65,130,50.228745,18.990461
70,2019-04-10,34,72,45,90,50.228745,18.990461
70,2019-04-11,38,58,47,94,50.228745,18.990461
70,2019-04-12,35,75,51,102,50.228745,18.990461
70,2019-04-13,52,98,69,138,50.228745,18.990461
70,2019-04-14,24,83,46,92,50.228745,18.990461
70,2019-04-15,21,75,41,82,50.228745,18.990461
70,2019-04-16,13,82,38,76,50.228745,18.990461
70,2019-04-20,8,70,32,64,50.228745,18.990461
70,2019-04-21,4,60,29,58,50.228745,18.990461
70,2019-04-22,11,68,32,64,50.228745,18.990461
70,2019-04-23,14,62,26,52,50.228745,18.990461
70,2019-04-26,6,28,14,28,50.228745,18.990461
70,2019-04-27,10,52,26,52,50.228745,18.990461
70,2019-04-28,25,59,43,86,50.228745,18.990461
70,2019-04-29,17,45,26,52,50.228745,18.990461
70,2019-04-30,20,50,34,68,50.228745,18.990461
71,2019-04-01,3,60,21,42,50.229458,19.005276
71,2019-04-03,32,73,47,94,50.229458,19.005276
71,2019-04-04,28,71,47,94,50.229458,19.005276
71,2019-04-05,20,65,44,88,50.229458,19.005276
71,2019-04-06,52,88,64,128,50.229458,19.005276
71,2019-04-07,44,104,68,136,50.229458,19.005276
71,2019-04-08,29,95,59,118,50.229458,19.005276
71,2019-04-09,49,88,67,134,50.229458,19.005276
71,2019-04-10,36,61,48,96,50.229458,19.005276
71,2019-04-11,37,115,53,106,50.229458,19.005276
71,2019-04-12,33,108,53,106,50.229458,19.005276
71,2019-04-13,58,105,74,148,50.229458,19.005276
71,2019-04-14,24,90,48,96,50.229458,19.005276
71,2019-04-15,21,61,38,76,50.229458,19.005276
71,2019-04-16,14,92,43,86,50.229458,19.005276
71,2019-04-17,16,56,37,74,50.229458,19.005276
71,2019-04-18,14,106,54,108,50.229458,19.005276
71,2019-04-19,6,92,34,68,50.229458,19.005276
71,2019-04-20,7,96,33,66,50.229458,19.005276
71,2019-04-21,5,58,24,48,50.229458,19.005276
71,2019-04-22,10,65,30,60,50.229458,19.005276
71,2019-04-23,12,56,25,50,50.229458,19.005276
71,2019-04-26,8,36,16,32,50.229458,19.005276
71,2019-04-27,10,53,26,52,50.229458,19.005276
71,2019-04-28,26,58,44,88,50.229458,19.005276
71,2019-04-29,18,64,30,60,50.229458,19.005276
71,2019-04-30,20,49,31,62,50.229458,19.005276
72,2019-04-01,6,46,21,42,50.27481,18.981928
72,2019-04-02,21,54,33,66,50.27481,18.981928
72,2019-04-03,35,66,50,100,50.27481,18.981928
72,2019-04-04,26,66,46,92,50.27481,18.981928
72,2019-04-05,18,76,48,96,50.27481,18.981928
72,2019-04-06,57,106,67,134,50.27481,18.981928
72,2019-04-07,45,120,74,148,50.27481,18.981928
72,2019-04-08,27,99,62,124,50.27481,18.981928
72,2019-04-09,47,86,66,132,50.27481,18.981928
72,2019-04-10,38,58,48,96,50.27481,18.981928
72,2019-04-11,34,54,44,88,50.27481,18.981928
72,2019-04-12,34,78,48,96,50.27481,18.981928
72,2019-04-13,57,93,71,142,50.27481,18.981928
72,2019-04-14,24,82,50,100,50.27481,18.981928
72,2019-04-15,16,78,40,80,50.27481,18.981928
72,2019-04-16,14,79,40,80,50.27481,18.981928
72,2019-04-17,18,75,40,80,50.27481,18.981928
72,2019-04-18,15,146,55,110,50.27481,18.981928
72,2019-04-19,8,117,41,82,50.27481,18.981928
72,2019-04-20,7,71,32,64,50.27481,18.981928
72,2019-04-21,5,56,27,54,50.27481,18.981928
72,2019-04-22,11,64,34,68,50.27481,18.981928
72,2019-04-23,15,38,26,52,50.27481,18.981928
72,2019-04-26,6,27,14,28,50.27481,18.981928
72,2019-04-27,13,49,28,56,50.27481,18.981928
72,2019-04-28,23,60,43,86,50.27481,18.981928
72,2019-04-29,17,42,26,52,50.27481,18.981928
72,2019-04-30,20,56,33,66,50.27481,18.981928
73,2019-04-02,17,87,35,70,50.278427,19.007074
73,2019-04-03,35,71,53,106,50.278427,19.007074
73,2019-04-04,23,72,49,98,50.278427,19.007074
73,2019-04-05,15,82,49,98,50.278427,19.007074
73,2019-04-06,56,114,72,144,50.278427,19.007074
73,2019-04-07,42,130,77,154,50.278427,19.007074
73,2019-04-08,29,115,65,130,50.278427,19.007074
73,2019-04-09,44,86,64,128,50.278427,19.007074
73,2019-04-10,34,59,48,96,50.278427,19.007074
73,2019-04-11,37,56,45,90,50.278427,19.007074
73,2019-04-12,34,76,50,100,50.278427,19.007074
73,2019-04-13,52,108,71,142,50.278427,19.007074
73,2019-04-14,24,82,50,100,50.278427,19.007074
73,2019-04-15,16,90,42,84,50.278427,19.007074
73,2019-04-16,11,86,40,80,50.278427,19.007074
73,2019-04-17,22,92,44,88,50.278427,19.007074
73,2019-04-18,14,123,51,102,50.278427,19.007074
73,2019-04-19,6,102,37,74,50.278427,19.007074
73,2019-04-20,7,68,32,64,50.278427,19.007074
73,2019-04-21,4,56,25,50,50.278427,19.007074
73,2019-04-22,11,53,29,58,50.278427,19.007074
73,2019-04-23,13,34,24,48,50.278427,19.007074
73,2019-04-26,5,23,14,28,50.278427,19.007074
73,2019-04-27,11,49,30,60,50.278427,19.007074
73,2019-04-28,31,64,47,94,50.278427,19.007074
73,2019-04-29,13,52,30,60,50.278427,19.007074
73,2019-04-30,20,53,33,66,50.278427,19.007074
74,2019-04-01,4,69,21,42,50.205723,18.986748
74,2019-04-03,32,66,46,92,50.205723,18.986748
74,2019-04-04,26,64,45,90,50.205723,18.986748
74,2019-04-05,15,62,40,80,50.205723,18.986748
74,2019-04-06,52,111,69,138,50.205723,18.986748
74,2019-04-07,44,113,72,144,50.205723,18.986748
74,2019-04-08,38,90,59,118,50.205723,18.986748
74,2019-04-09,49,92,66,132,50.205723,18.986748
74,2019-04-10,36,61,49,98,50.205723,18.986748
74,2019-04-11,42,63,51,102,50.205723,18.986748
74,2019-04-12,38,75,53,106,50.205723,18.986748
74,2019-04-13,68,149,89,178,50.205723,18.986748
74,2019-04-14,28,130,52,104,50.205723,18.986748
74,2019-04-15,24,75,43,86,50.205723,18.986748
74,2019-04-16,13,86,40,80,50.205723,18.986748
74,2019-04-17,13,79,41,82,50.205723,18.986748
74,2019-04-18,14,111,45,90,50.205723,18.986748
74,2019-04-19,8,100,40,80,50.205723,18.986748
74,2019-04-20,8,68,32,64,50.205723,18.986748
74,2019-04-21,6,73,29,58,50.205723,18.986748
74,2019-04-22,8,58,31,62,50.205723,18.986748
74,2019-04-23,13,36,22,44,50.205723,18.986748
74,2019-04-26,6,30,15,30,50.205723,18.986748
74,2019-04-27,12,59,30,60,50.205723,18.986748
74,2019-04-28,29,66,51,102,50.205723,18.986748
74,2019-04-29,20,52,34,68,50.205723,18.986748
74,2019-04-30,22,56,36,72,50.205723,18.986748
75,2019-04-10,44,86,63,126,50.177677,18.968178
75,2019-04-11,46,103,70,140,50.177677,18.968178
75,2019-04-12,51,108,72,144,50.177677,18.968178
75,2019-04-13,76,274,126,252,50.177677,18.968178
75,2019-04-14,32,193,67,134,50.177677,18.968178
75,2019-04-15,23,179,64,128,50.177677,18.968178
75,2019-04-16,13,225,67,134,50.177677,18.968178
75,2019-04-17,18,400,87,174,50.177677,18.968178
75,2019-04-18,16,341,123,246,50.177677,18.968178
75,2019-04-19,9,201,75,150,50.177677,18.968178
75,2019-04-20,10,174,71,142,50.177677,18.968178
75,2019-04-21,6,146,59,118,50.177677,18.968178
75,2019-04-22,10,123,44,88,50.177677,18.968178
75,2019-04-23,16,61,29,58,50.177677,18.968178
75,2019-04-26,5,54,26,52,50.177677,18.968178
75,2019-04-27,13,320,80,160,50.177677,18.968178
75,2019-04-28,45,205,82,164,50.177677,18.968178
75,2019-04-29,31,260,91,182,50.177677,18.968178
75,2019-04-30,26,64,42,84,50.177677,18.968178
76,2019-04-01,6,48,23,46,50.25028,19.02335
76,2019-04-02,25,48,32,64,50.25028,19.02335
76,2019-04-03,33,70,48,96,50.25028,19.02335
76,2019-04-04,26,71,47,94,50.25028,19.02335
76,2019-04-05,18,65,46,92,50.25028,19.02335
76,2019-04-06,57,103,68,136,50.25028,19.02335
76,2019-04-07,46,121,74,148,50.25028,19.02335
76,2019-04-08,34,96,66,132,50.25028,19.02335
76,2019-04-09,49,94,67,134,50.25028,19.02335
76,2019-04-10,33,58,48,96,50.25028,19.02335
76,2019-04-11,38,58,49,98,50.25028,19.02335
76,2019-04-12,37,77,52,104,50.25028,19.02335
76,2019-04-13,58,108,76,152,50.25028,19.02335
76,2019-04-14,27,94,52,104,50.25028,19.02335
76,2019-04-15,20,91,44,88,50.25028,19.02335
76,2019-04-16,12,80,41,82,50.25028,19.02335
76,2019-04-17,15,116,43,86,50.25028,19.02335
76,2019-04-18,14,120,54,108,50.25028,19.02335
76,2019-04-19,9,165,43,86,50.25028,19.02335
76,2019-04-20,8,68,34,68,50.25028,19.02335
76,2019-04-21,4,52,26,52,50.25028,19.02335
76,2019-04-22,11,51,29,58,50.25028,19.02335
76,2019-04-23,14,39,26,52,50.25028,19.02335
76,2019-04-26,5,30,15,30,50.25028,19.02335
76,2019-04-27,10,56,29,58,50.25028,19.02335
76,2019-04-28,31,60,47,94,50.25028,19.02335
76,2019-04-29,24,42,31,62,50.25028,19.02335
76,2019-04-30,21,54,35,70,50.25028,19.02335
77,2019-04-03,35,69,49,98,50.26164,18.967714
77,2019-04-04,24,69,46,92,50.26164,18.967714
77,2019-04-05,19,69,49,98,50.26164,18.967714
77,2019-04-06,56,109,68,136,50.26164,18.967714
77,2019-04-07,47,121,74,148,50.26164,18.967714
77,2019-04-08,30,89,62,124,50.26164,18.967714
77,2019-04-09,48,84,65,130,50.26164,18.967714
77,2019-04-10,39,57,49,98,50.26164,18.967714
77,2019-04-11,36,55,45,90,50.26164,18.967714
77,2019-04-12,36,80,51,102,50.26164,18.967714
77,2019-04-13,56,99,72,144,50.26164,18.967714
77,2019-04-14,29,86,51,102,50.26164,18.967714
77,2019-04-15,18,96,41,82,50.26164,18.967714
77,2019-04-16,14,91,42,84,50.26164,18.967714
77,2019-04-17,19,118,42,84,50.26164,18.967714
77,2019-04-18,15,132,52,104,50.26164,18.967714
77,2019-04-19,8,93,36,72,50.26164,18.967714
77,2019-04-20,6,72,32,64,50.26164,18.967714
77,2019-04-21,5,52,25,50,50.26164,18.967714
77,2019-04-22,11,66,32,64,50.26164,18.967714
77,2019-04-23,16,42,26,52,50.26164,18.967714
77,2019-04-26,5,18,12,24,50.26164,18.967714
77,2019-04-27,11,52,28,56,50.26164,18.967714
77,2019-04-28,25,59,43,86,50.26164,18.967714
77,2019-04-29,14,45,24,48,50.26164,18.967714
77,2019-04-30,22,58,33,66,50.26164,18.967714
78,2019-04-01,4,49,20,40,50.262463,19.058872
78,2019-04-02,22,56,32,64,50.262463,19.058872
78,2019-04-03,32,76,51,102,50.262463,19.058872
78,2019-04-04,25,80,50,100,50.262463,19.058872
78,2019-04-05,15,76,51,102,50.262463,19.058872
78,2019-04-06,56,110,69,138,50.262463,19.058872
78,2019-04-07,43,118,73,146,50.262463,19.058872
78,2019-04-08,28,115,71,142,50.262463,19.058872
78,2019-04-09,45,104,70,140,50.262463,19.058872
78,2019-04-10,32,60,46,92,50.262463,19.058872
78,2019-04-11,32,58,43,86,50.262463,19.058872
78,2019-04-12,34,77,48,96,50.262463,19.058872
78,2019-04-13,50,108,71,142,50.262463,19.058872
78,2019-04-14,22,93,47,94,50.262463,19.058872
78,2019-04-15,16,107,45,90,50.262463,19.058872
78,2019-04-16,10,103,47,94,50.262463,19.058872
78,2019-04-17,14,95,40,80,50.262463,19.058872
78,2019-04-18,13,158,65,130,50.262463,19.058872
78,2019-04-19,6,139,45,90,50.262463,19.058872
78,2019-04-20,7,73,37,74,50.262463,19.058872
78,2019-04-21,4,57,28,56,50.262463,19.058872
78,2019-04-22,8,56,29,58,50.262463,19.058872
78,2019-04-23,14,34,25,50,50.262463,19.058872
78,2019-04-26,5,41,17,34,50.262463,19.058872
78,2019-04-27,11,48,28,56,50.262463,19.058872
78,2019-04-28,40,66,52,104,50.262463,19.058872
78,2019-04-29,16,45,28,56,50.262463,19.058872
78,2019-04-30,21,51,32,64,50.262463,19.058872
79,2019-04-01,4,56,22,44,50.23316,19.006874
79,2019-04-02,24,50,31,62,50.23316,19.006874
79,2019-04-03,34,66,48,96,50.23316,19.006874
79,2019-04-04,26,66,46,92,50.23316,19.006874
79,2019-04-05,19,69,44,88,50.23316,19.006874
79,2019-04-06,58,96,69,138,50.23316,19.006874
79,2019-04-07,48,123,76,152,50.23316,19.006874
79,2019-04-08,28,96,63,126,50.23316,19.006874
79,2019-04-09,51,95,68,136,50.23316,19.006874
79,2019-04-10,38,57,48,96,50.23316,19.006874
79,2019-04-11,36,61,49,98,50.23316,19.006874
79,2019-04-12,37,83,54,108,50.23316,19.006874
79,2019-04-13,58,109,77,154,50.23316,19.006874
79,2019-04-14,25,96,50,100,50.23316,19.006874
79,2019-04-15,21,85,42,84,50.23316,19.006874
79,2019-04-16,12,99,43,86,50.23316,19.006874
79,2019-04-17,14,81,42,84,50.23316,19.006874
79,2019-04-18,14,117,53,106,50.23316,19.006874
79,2019-04-19,8,96,39,78,50.23316,19.006874
79,2019-04-20,7,94,36,72,50.23316,19.006874
79,2019-04-21,5,67,29,58,50.23316,19.006874
79,2019-04-22,11,82,36,72,50.23316,19.006874
79,2019-04-23,14,63,29,58,50.23316,19.006874
79,2019-04-26,5,24,14,28,50.23316,19.006874
79,2019-04-27,11,55,29,58,50.23316,19.006874
79,2019-04-28,28,63,48,96,50.23316,19.006874
79,2019-04-29,20,48,31,62,50.23316,19.006874
79,2019-04-30,20,58,36,72,50.23316,19.006874
80,2019-04-02,18,51,32,64,50.28017,19.01552
80,2019-04-03,36,68,49,98,50.28017,19.01552
80,2019-04-04,24,80,47,94,50.28017,19.01552
80,2019-04-05,20,91,50,100,50.28017,19.01552
80,2019-04-06,55,127,68,136,50.28017,19.01552
80,2019-04-07,42,108,72,144,50.28017,19.01552
80,2019-04-08,30,116,71,142,50.28017,19.01552
80,2019-04-09,47,88,67,134,50.28017,19.01552
80,2019-04-10,35,56,47,94,50.28017,19.01552
80,2019-04-11,39,64,47,94,50.28017,19.01552
80,2019-04-12,34,74,49,98,50.28017,19.01552
80,2019-04-16,14,91,44,88,50.28017,19.01552
80,2019-04-17,18,98,43,86,50.28017,19.01552
80,2019-04-18,14,128,52,104,50.28017,19.01552
80,2019-04-19,8,102,42,84,50.28017,19.01552
80,2019-04-20,8,70,34,68,50.28017,19.01552
80,2019-04-21,5,48,26,52,50.28017,19.01552
80,2019-04-22,11,46,28,56,50.28017,19.01552
80,2019-04-23,14,46,25,50,50.28017,19.01552
80,2019-04-26,5,24,14,28,50.28017,19.01552
80,2019-04-27,11,48,27,54,50.28017,19.01552
80,2019-04-28,29,58,44,88,50.28017,19.01552
80,2019-04-29,12,41,24,48,50.28017,19.01552
80,2019-04-30,22,52,34,68,50.28017,19.01552
81,2019-04-01,8,56,23,46,50.26909,19.027601
81,2019-04-03,31,68,48,96,50.26909,19.027601
81,2019-04-04,25,74,47,94,50.26909,19.027601
81,2019-04-05,16,98,52,104,50.26909,19.027601
81,2019-04-06,57,112,69,138,50.26909,19.027601
81,2019-04-07,47,128,79,158,50.26909,19.027601
81,2019-04-08,34,96,66,132,50.26909,19.027601
81,2019-04-09,49,82,65,130,50.26909,19.027601
81,2019-04-10,34,60,49,98,50.26909,19.027601
81,2019-04-11,36,66,49,98,50.26909,19.027601
81,2019-04-12,34,72,51,102,50.26909,19.027601
81,2019-04-13,53,128,79,158,50.26909,19.027601
81,2019-04-14,26,81,48,96,50.26909,19.027601
81,2019-04-15,20,180,48,96,50.26909,19.027601
81,2019-04-16,13,92,42,84,50.26909,19.027601
81,2019-04-17,18,102,40,80,50.26909,19.027601
81,2019-04-18,14,120,49,98,50.26909,19.027601
81,2019-04-19,8,116,40,80,50.26909,19.027601
81,2019-04-20,8,63,33,66,50.26909,19.027601
81,2019-04-21,4,49,25,50,50.26909,19.027601
81,2019-04-22,10,50,30,60,50.26909,19.027601
81,2019-04-23,14,34,24,48,50.26909,19.027601
81,2019-04-26,5,27,15,30,50.26909,19.027601
81,2019-04-27,11,48,27,54,50.26909,19.027601
81,2019-04-28,32,64,48,96,50.26909,19.027601
81,2019-04-29,20,49,35,70,50.26909,19.027601
81,2019-04-30,21,54,34,68,50.26909,19.027601
82,2019-04-01,4,44,19,38,50.234722,18.961267
82,2019-04-03,34,66,48,96,50.234722,18.961267
82,2019-04-04,25,62,45,90,50.234722,18.961267
82,2019-04-05,19,65,43,86,50.234722,18.961267
82,2019-04-06,50,88,64,128,50.234722,18.961267
82,2019-04-07,46,96,69,138,50.234722,18.961267
82,2019-04-08,30,90,61,122,50.234722,18.961267
82,2019-04-09,46,80,62,124,50.234722,18.961267
82,2019-04-10,35,57,46,92,50.234722,18.961267
82,2019-04-11,32,70,43,86,50.234722,18.961267
82,2019-04-12,32,83,51,102,50.234722,18.961267
82,2019-04-13,56,96,72,144,50.234722,18.961267
82,2019-04-14,25,114,50,100,50.234722,18.961267
82,2019-04-15,20,77,39,78,50.234722,18.961267
82,2019-04-16,13,80,37,74,50.234722,18.961267
82,2019-04-17,16,76,41,82,50.234722,18.961267
82,2019-04-18,15,119,56,112,50.234722,18.961267
82,2019-04-19,9,127,41,82,50.234722,18.961267
82,2019-04-20,7,71,31,62,50.234722,18.961267
82,2019-04-21,5,112,35,70,50.234722,18.961267
82,2019-04-22,13,65,34,68,50.234722,18.961267
82,2019-04-23,16,38,26,52,50.234722,18.961267
82,2019-04-26,5,30,14,28,50.234722,18.961267
82,2019-04-27,11,55,27,54,50.234722,18.961267
82,2019-04-28,27,62,46,92,50.234722,18.961267
82,2019-04-29,13,47,28,56,50.234722,18.961267
82,2019-04-30,22,52,31,62,50.234722,18.961267
83,2019-04-01,7,62,26,52,50.22761,18.95915
83,2019-04-02,25,53,37,74,50.22761,18.95915
83,2019-04-03,38,70,52,104,50.22761,18.95915
83,2019-04-04,27,73,48,96,50.22761,18.95915
83,2019-04-05,21,101,49,98,50.22761,18.95915
83,2019-04-06,47,86,65,130,50.22761,18.95915
83,2019-04-07,46,94,71,142,50.22761,18.95915
83,2019-04-08,36,136,74,148,50.22761,18.95915
83,2019-04-09,48,86,62,124,50.22761,18.95915
83,2019-04-10,40,62,50,100,50.22761,18.95915
83,2019-04-11,36,72,50,100,50.22761,18.95915
83,2019-04-12,34,84,58,116,50.22761,18.95915
83,2019-04-13,63,119,84,168,50.22761,18.95915
83,2019-04-14,29,91,53,106,50.22761,18.95915
83,2019-04-15,23,80,49,98,50.22761,18.95915
83,2019-04-16,19,93,46,92,50.22761,18.95915
83,2019-04-17,16,158,58,116,50.22761,18.95915
83,2019-04-18,16,180,73,146,50.22761,18.95915
83,2019-04-19,8,140,51,102,50.22761,18.95915
83,2019-04-20,7,75,35,70,50.22761,18.95915
83,2019-04-21,6,86,35,70,50.22761,18.95915
83,2019-04-22,12,79,37,74,50.22761,18.95915
83,2019-04-23,18,51,30,60,50.22761,18.95915
83,2019-04-26,6,41,15,30,50.22761,18.95915
83,2019-04-27,10,70,30,60,50.22761,18.95915
83,2019-04-28,31,59,50,100,50.22761,18.95915
